14.0625,2,-5.9749
17.8163,2,0.961369
22.7862,2,4.8817
22.905,2,-1.96987
18.217,2,-4.79262
15.9224,2,1.00843
15.3821,2,7.50834
19.7774,2,5.69502
20.5723,2,2.26312
17.4285,2,6.88315
-23.239,2,-13.2551
-25.9685,2,-15.8473
-22.1939,2,-8.11777
-22.5688,2,-4.09881
-19.6153,2,-3.54291
-17.6942,2,4.00375
-13.4178,2,-16.9015
-5.06547,2,-15.0674
-3.18125,2,-18.3721
0.952448,2,-21.1694
-8.47479,2,-23.3319
-10.528,2,-26.9199
-10.9913,2,-22.9429
-15.433,2,-23.128
-15.6726,2,-25.9379
-19.3741,2,-24.4991
-21.0519,2,-25.1615
-18.6204,2,-27.4625
-19.297,2,-30.8273
-23.3331,2,-30.3293
-21.9928,2,-26.6171
-25.0055,2,-26.8382
-25.7353,2,-29.9256
-27.4792,2,-26.8902
-30.6085,2,-26.1438
-30.8858,2,-29.3573
-36.6803,2,-27.1539
-33.4974,2,-25.259
-31.593,2.70143,-29.3573
-38.2483,2,-28.1894
-40.8446,2,-25.8357
-41.7418,2,-28.609
-42.809,2,-20.8179
-46.0484,2,-18.6688
-39.7148,2,-19.4106
-37.1426,3,-16.4925
-33.4587,2,-16.5521
-28.8864,3,-11.0057
-28.9062,3,-6.33933
4.44366,2,-15.0015
-0.275784,2,-18.2271
-3.8184,2,-21.9049
-5.16822,3,-26.2743
-3.52554,3,-28.593
-6.23733,3,-30.6708
-9.4707,3,-33.2611
-13.4696,2,-29.947
-15.5316,2,-33.29
-17.0638,2,-35.8022
-20.6392,2,-32.5644
-15.67,2,-29.4865
-17.4442,2,-28.4395
9.43795,2,-22.1941
10.482,2,-17.944
4.34149,2,-24.2947
7.57294,2,-25.7447
15.2251,2,-21.8712
15.5335,2,-15.4325
4.91891,2,-15.7397
7.43713,2,-16.7812
4.69044,2,-19.125
1.43463,2,-22.5748
-0.8839,2,-24.0998
-5.14615,2,-22.6939
-9.99426,2,-23.9596
