51.8363,1.908,-102.091
60.9786,1.908,-103.327
61.6271,1.908,-104.397
32.798,1.908,-112.761
32.062,1.908,-119.439
26.8808,1.908,-115.424
26.72,1.908,-113.007
37.4278,1.908,-116.944
31.0302,1.908,-112.87
24.1308,1.908,-111.731
24.4046,1.908,-115.374
9.92767,1.908,-67.8339
4.89319,1.908,-52.4562
-68.0352,1.908,-32.137
-62.0788,1.908,-50.8361
-57.8519,1.908,31.2877
-39.9694,1.908,-29.8256
-9.7402,1.908,34.314
-7.03606,1.908,-8.88188
-29.8303,1.908,1.66249
-44.044,1.908,77.2619
-16.1076,1.908,-8.66253
-25.3737,1.908,-28.0131
-39.106,1.908,24.5971
-25.0598,1.908,29.8923
-21.4795,1.908,-13.0509
-32.9268,1.908,-11.1089
-29.8947,1.908,-0.671284
-16.824,1.908,46.1336
-17.1413,1.908,-10.1181
-10.4852,1.908,-6.44953
-2.79621,1.908,54.9365
